State,Year,Source,Total
Rhode Island,2013,NatGas,88274.0
Rhode Island,2013,LPG,1711.0
Rhode Island,2014,Biomass,7068.0
Rhode Island,2014,Coal,0.0
Rhode Island,2014,Elec,26078.0
Rhode Island,2014,FossFuel,178774.0
Rhode Island,2014,Geo,57.0
Rhode Island,2014,Hydro,38.0
Rhode Island,2014,NatGas,91259.0
Rhode Island,2014,LPG,1970.0
South Carolina,2010,Biomass,101716.0
South Carolina,2010,Coal,404966.0
South Carolina,2010,Elec,281419.0
South Carolina,2010,FossFuel,1124533.0
South Carolina,2010,Geo,624.0
South Carolina,2010,Hydro,23185.0
South Carolina,2010,NatGas,225961.0
South Carolina,2010,LPG,11209.0
South Carolina,2011,Biomass,111632.0
South Carolina,2011,Coal,366160.0
South Carolina,2011,Elec,274627.0
South Carolina,2011,FossFuel,1077992.0
South Carolina,2011,Geo,605.0
South Carolina,2011,Hydro,15100.0
South Carolina,2011,NatGas,235465.0
South Carolina,2011,LPG,9625.0
South Carolina,2012,Biomass,117091.0
South Carolina,2012,Coal,298572.0
South Carolina,2012,Elec,265389.0
South Carolina,2012,FossFuel,1012652.0
South Carolina,2012,Geo,648.0
South Carolina,2012,Hydro,13515.0
South Carolina,2012,NatGas,250482.0
South Carolina,2012,LPG,8411.0
South Carolina,2013,Biomass,113934.0
South Carolina,2013,Coal,257319.0
South Carolina,2013,Elec,268190.0
South Carolina,2013,FossFuel,975757.0
South Carolina,2013,Geo,648.0
South Carolina,2013,Hydro,30152.0
South Carolina,2013,NatGas,236710.0
South Carolina,2013,LPG,8755.0
South Carolina,2014,Biomass,122321.0
South Carolina,2014,Coal,305656.0
South Carolina,2014,Elec,278487.0
South Carolina,2014,FossFuel,1021676.0
South Carolina,2014,Geo,648.0
South Carolina,2014,Hydro,24432.0
South Carolina,2014,NatGas,235860.0
South Carolina,2014,LPG,9741.0
South Dakota,2010,Biomass,63943.0
South Dakota,2010,Coal,39061.0
South Dakota,2010,Elec,38747.0
South Dakota,2010,FossFuel,226232.0
South Dakota,2010,Geo,1716.0
South Dakota,2010,Hydro,51110.0
South Dakota,2010,NatGas,72926.0
South Dakota,2010,LPG,7707.0
South Dakota,2011,Biomass,62472.0
South Dakota,2011,Coal,32112.0
South Dakota,2011,Elec,39851.0
South Dakota,2011,FossFuel,218924.0
South Dakota,2011,Geo,1962.0
South Dakota,2011,Hydro,64205.0
South Dakota,2011,NatGas,73973.0
South Dakota,2011,LPG,6744.0
South Dakota,2012,Biomass,58812.0
South Dakota,2012,Coal,35574.0
South Dakota,2012,Elec,40037.0
South Dakota,2012,FossFuel,225164.0
South Dakota,2012,Geo,1868.0
South Dakota,2012,Hydro,56915.0
South Dakota,2012,NatGas,71501.0
South Dakota,2012,LPG,6231.0
South Dakota,2013,Biomass,61515.0
South Dakota,2013,Coal,34246.0
South Dakota,2013,Elec,41660.0
South Dakota,2013,FossFuel,231578.0
South Dakota,2013,Geo,1868.0
South Dakota,2013,Hydro,38761.0
South Dakota,2013,NatGas,83871.0
South Dakota,2013,LPG,7501.0
South Dakota,2014,Biomass,62730.0
South Dakota,2014,Coal,33062.0
South Dakota,2014,Elec,42154.0
South Dakota,2014,FossFuel,230463.0
South Dakota,2014,Geo,1868.0
South Dakota,2014,Hydro,52288.0
South Dakota,2014,NatGas,83464.0
South Dakota,2014,LPG,6694.0
Tennessee,2010,Biomass,91516.0
Tennessee,2010,Coal,515464.0
Tennessee,2010,Elec,353215.0
Tennessee,2010,FossFuel,1461432.0
Tennessee,2010,Geo,205.0
Tennessee,2010,Hydro,79392.0
Tennessee,2010,NatGas,263365.0
Tennessee,2010,LPG,14037.0
Tennessee,2011,Biomass,91048.0
Tennessee,2011,Coal,481127.0
Tennessee,2011,Elec,343702.0
Tennessee,2011,FossFuel,1427048.0
Tennessee,2011,Geo,199.0
Tennessee,2011,Hydro,93037.0
Tennessee,2011,NatGas,267929.0
Tennessee,2011,LPG,11999.0
Tennessee,2012,Biomass,96477.0
Tennessee,2012,Coal,423086.0
Tennessee,2012,Elec,328854.0
Tennessee,2012,FossFuel,1355061.0
Tennessee,2012,Geo,213.0
Tennessee,2012,Hydro,78942.0
Tennessee,2012,NatGas,281007.0
Tennessee,2012,LPG,9047.0
Tennessee,2013,Biomass,98518.0
Tennessee,2013,Coal,399768.0
Tennessee,2013,Elec,330773.0
Tennessee,2013,FossFuel,1344036.0
Tennessee,2013,Geo,213.0
Tennessee,2013,Hydro,118721.0
Tennessee,2013,NatGas,285308.0
Tennessee,2013,LPG,9879.0
Tennessee,2014,Biomass,101449.0
Tennessee,2014,Coal,427509.0
Tennessee,2014,Elec,341948.0
Tennessee,2014,FossFuel,1411675.0
Tennessee,2014,Geo,213.0
Tennessee,2014,Hydro,84645.0
Tennessee,2014,NatGas,311966.0
Tennessee,2014,LPG,10383.0
Texas,2010,Biomass,179840.0
Texas,2010,Coal,1568060.0
Texas,2010,Elec,1223057.0
Texas,2010,FossFuel,10741110.0
Texas,2010,Geo,2316.0
Texas,2010,Hydro,12310.0
Texas,2010,NatGas,3689583.0
Texas,2010,LPG,1425319.0
Texas,2011,Biomass,205461.0
Texas,2011,Coal,1695239.0
Texas,2011,Elec,1283134.0
Texas,2011,FossFuel,10979933.0
Texas,2011,Geo,2488.0
Texas,2011,Hydro,5471.0
Texas,2011,NatGas,3800578.0
Texas,2011,LPG,1452532.0
Texas,2012,Biomass,200181.0
Texas,2012,Coal,1498818.0
Texas,2012,Elec,1245735.0
Texas,2012,FossFuel,11054960.0
Texas,2012,Geo,2478.0
Texas,2012,Hydro,5562.0
Texas,2012,NatGas,3964121.0
Texas,2012,LPG,1555977.0
Texas,2013,Biomass,197910.0
Texas,2013,Coal,1597357.0
Texas,2013,Elec,1292524.0
Texas,2013,FossFuel,11616497.0
Texas,2013,Geo,2478.0
Texas,2013,Hydro,4580.0
Texas,2013,NatGas,4143328.0
Texas,2013,LPG,1650880.0
Texas,2014,Biomass,214603.0
Texas,2014,Coal,1585961.0
Texas,2014,Elec,1329553.0
Texas,2014,FossFuel,11752655.0
Texas,2014,Geo,2478.0
Texas,2014,Hydro,3670.0
Texas,2014,NatGas,4219128.0
Texas,2014,LPG,1598099.0
Utah,2010,Biomass,7712.0
Utah,2010,Coal,356148.0
Utah,2010,Elec,95686.0
Utah,2010,FossFuel,847682.0
Utah,2010,Geo,3449.0
Utah,2010,Hydro,6785.0
Utah,2010,NatGas,229078.0
Utah,2010,LPG,4050.0
Utah,2011,Biomass,9209.0
Utah,2011,Coal,346181.0
Utah,2011,Elec,98467.0
Utah,2011,FossFuel,858627.0
Utah,2011,Geo,4027.0
Utah,2011,Hydro,11952.0
Utah,2011,NatGas,230672.0
Utah,2011,LPG,4911.0
Utah,2012,Biomass,9560.0
Utah,2012,Coal,322055.0
Utah,2012,Elec,101416.0
Utah,2012,FossFuel,829676.0
Utah,2012,Geo,3993.0
Utah,2012,Hydro,7116.0
Utah,2012,NatGas,232630.0
Utah,2012,LPG,4285.0
Utah,2013,Biomass,10581.0
Utah,2013,Coal,355230.0
Utah,2013,Elec,103977.0
Utah,2013,FossFuel,897843.0
Utah,2013,Geo,3851.0
Utah,2013,Hydro,4818.0
Utah,2013,NatGas,258909.0
Utah,2013,LPG,5084.0
Utah,2014,Biomass,10562.0
Utah,2014,Coal,344054.0
Utah,2014,Elec,102507.0
Utah,2014,FossFuel,875384.0
Utah,2014,Geo,5769.0
Utah,2014,Hydro,6018.0
Utah,2014,NatGas,252691.0
Utah,2014,LPG,4575.0
Vermont,2010,Biomass,19041.0
Vermont,2010,Coal,0.0
Vermont,2010,Elec,19090.0
Vermont,2010,FossFuel,90299.0
Vermont,2010,Geo,28.0
Vermont,2010,Hydro,13140.0
Vermont,2010,NatGas,8502.0
Vermont,2010,LPG,9018.0
Vermont,2011,Biomass,17194.0
Vermont,2011,Coal,0.0
Vermont,2011,Elec,18937.0
Vermont,2011,FossFuel,88836.0
Vermont,2011,Geo,27.0
Vermont,2011,Hydro,13843.0
Vermont,2011,NatGas,8679.0
Vermont,2011,LPG,8271.0
Vermont,2012,Biomass,16070.0
Vermont,2012,Coal,0.0
Vermont,2012,Elec,18803.0
Vermont,2012,FossFuel,84141.0
Vermont,2012,Geo,29.0
Vermont,2012,Hydro,10555.0
Vermont,2012,NatGas,8290.0
Vermont,2012,LPG,9153.0
Vermont,2013,Biomass,20794.0
Vermont,2013,Coal,0.0
Vermont,2013,Elec,19065.0
Vermont,2013,FossFuel,89119.0
Vermont,2013,Geo,29.0
Vermont,2013,Hydro,12269.0
Vermont,2013,NatGas,9746.0
Vermont,2013,LPG,10391.0
Vermont,2014,Biomass,20279.0
Vermont,2014,Coal,0.0
Vermont,2014,Elec,19004.0
Vermont,2014,FossFuel,90377.0
Vermont,2014,Geo,29.0
Vermont,2014,Hydro,11177.0
Vermont,2014,NatGas,10848.0
Vermont,2014,LPG,10103.0
Virginia,2010,Biomass,119506.0
Virginia,2010,Coal,346161.0
Virginia,2010,Elec,388307.0
Virginia,2010,FossFuel,1535604.0
Virginia,2010,Geo,1569.0
Virginia,2010,Hydro,14636.0
Virginia,2010,NatGas,385931.0
Virginia,2010,LPG,21572.0
Virginia,2011,Biomass,116144.0
Virginia,2011,Coal,288348.0
Virginia,2011,Elec,376099.0
Virginia,2011,FossFuel,1431388.0
Virginia,2011,Geo,1764.0
Virginia,2011,Hydro,11760.0
Virginia,2011,NatGas,383527.0
Virginia,2011,LPG,20844.0
Virginia,2012,Biomass,118265.0
Virginia,2012,Coal,222270.0
Virginia,2012,Elec,367796.0
Virginia,2012,FossFuel,1432460.0
Virginia,2012,Geo,1701.0
Virginia,2012,Hydro,9933.0
Virginia,2012,NatGas,424050.0
Virginia,2012,LPG,18335.0
Virginia,2013,Biomass,132138.0
Virginia,2013,Coal,290508.0
Virginia,2013,Elec,377066.0
Virginia,2013,FossFuel,1512226.0
Virginia,2013,Geo,1701.0
Virginia,2013,Hydro,11961.0
Virginia,2013,NatGas,435247.0
Virginia,2013,LPG,22539.0
Virginia,2014,Biomass,150362.0
Virginia,2014,Coal,278183.0
Virginia,2014,Elec,382480.0
Virginia,2014,FossFuel,1500290.0
Virginia,2014,Geo,1701.0
Virginia,2014,Hydro,9084.0
Virginia,2014,NatGas,437322.0
Virginia,2014,LPG,21423.0
Washington,2010,Biomass,115340.0
Washington,2010,Coal,94934.0
Washington,2010,Elec,308376.0
Washington,2010,FossFuel,1115899.0
Washington,2010,Geo,1013.0
Washington,2010,Hydro,666221.0
Washington,2010,NatGas,294871.0
Washington,2010,LPG,15836.0
Washington,2011,Biomass,114621.0
Washington,2011,Coal,56951.0
Washington,2011,Elec,319789.0
Washington,2011,FossFuel,1042446.0
Washington,2011,Geo,1262.0
Washington,2011,Hydro,892101.0
Washington,2011,NatGas,272261.0
Washington,2011,LPG,16604.0
Washington,2012,Biomass,112884.0
Washington,2012,Coal,42656.0
Washington,2012,Elec,315052.0
Washington,2012,FossFuel,1049562.0
Washington,2012,Geo,1136.0
Washington,2012,Hydro,851343.0
Washington,2012,NatGas,271947.0
Washington,2012,LPG,16186.0
Washington,2013,Biomass,119013.0
Washington,2013,Coal,74955.0
Washington,2013,Elec,316916.0
Washington,2013,FossFuel,1113069.0
Washington,2013,Geo,1136.0
Washington,2013,Hydro,745678.0
Washington,2013,NatGas,327840.0
Washington,2013,LPG,16138.0
Washington,2014,Biomass,121119.0
Washington,2014,Coal,76547.0
Washington,2014,Elec,314384.0
Washington,2014,FossFuel,1092335.0
Washington,2014,Geo,1136.0
Washington,2014,Hydro,755695.0
Washington,2014,NatGas,319784.0
Washington,2014,LPG,14874.0
West Virginia,2010,Biomass,25598.0
West Virginia,2010,Coal,848129.0
West Virginia,2010,Elec,109293.0
West Virginia,2010,FossFuel,1165405.0
West Virginia,2010,Geo,31.0
West Virginia,2010,Hydro,13340.0
West Virginia,2010,NatGas,121780.0
West Virginia,2010,LPG,4636.0
West Virginia,2011,Biomass,25409.0
West Virginia,2011,Coal,822645.0
West Virginia,2011,Elec,106587.0
West Virginia,2011,FossFuel,1138906.0
West Virginia,2011,Geo,30.0
West Virginia,2011,Hydro,14118.0
West Virginia,2011,NatGas,124935.0
West Virginia,2011,LPG,4323.0
West Virginia,2012,Biomass,24257.0
West Virginia,2012,Coal,756716.0
West Virginia,2012,Elec,105148.0
West Virginia,2012,FossFuel,1083056.0
West Virginia,2012,Geo,32.0
West Virginia,2012,Hydro,13622.0
West Virginia,2012,NatGas,140133.0
West Virginia,2012,LPG,4030.0
West Virginia,2013,Biomass,30008.0
West Virginia,2013,Coal,771188.0
West Virginia,2013,Elec,107136.0
West Virginia,2013,FossFuel,1113141.0
West Virginia,2013,Geo,32.0
West Virginia,2013,Hydro,16590.0
West Virginia,2013,NatGas,153875.0
West Virginia,2013,LPG,5866.0
West Virginia,2014,Biomass,30091.0
West Virginia,2014,Coal,816460.0
West Virginia,2014,Elec,111559.0
West Virginia,2014,FossFuel,1163308.0
West Virginia,2014,Geo,32.0
West Virginia,2014,Hydro,11811.0
West Virginia,2014,NatGas,161661.0
West Virginia,2014,LPG,4009.0
Wisconsin,2010,Biomass,137892.0
Wisconsin,2010,Coal,458442.0
Wisconsin,2010,Elec,234583.0
Wisconsin,2010,FossFuel,1361165.0
Wisconsin,2010,Geo,592.0
Wisconsin,2010,Hydro,20603.0
Wisconsin,2010,NatGas,376627.0
Wisconsin,2010,LPG,32179.0
Wisconsin,2011,Biomass,136188.0
Wisconsin,2011,Coal,447370.0
Wisconsin,2011,Elec,234103.0
Wisconsin,2011,FossFuel,1359984.0
Wisconsin,2011,Geo,574.0
Wisconsin,2011,Hydro,20859.0
Wisconsin,2011,NatGas,399247.0
Wisconsin,2011,LPG,32051.0
Wisconsin,2012,Biomass,133110.0
Wisconsin,2012,Coal,373281.0
Wisconsin,2012,Elec,234814.0
Wisconsin,2012,FossFuel,1283286.0
Wisconsin,2012,Geo,615.0
Wisconsin,2012,Hydro,14486.0
Wisconsin,2012,NatGas,410305.0
Wisconsin,2012,LPG,27669.0
Wisconsin,2013,Biomass,134199.0
Wisconsin,2013,Coal,454554.0
Wisconsin,2013,Elec,235851.0
Wisconsin,2013,FossFuel,1418732.0
Wisconsin,2013,Geo,615.0
Wisconsin,2013,Hydro,18880.0
Wisconsin,2013,NatGas,453608.0
Wisconsin,2013,LPG,36388.0
Wisconsin,2014,Biomass,136809.0
Wisconsin,2014,Coal,417096.0
Wisconsin,2014,Elec,237116.0
Wisconsin,2014,FossFuel,1437711.0
Wisconsin,2014,Geo,615.0
Wisconsin,2014,Hydro,23507.0
Wisconsin,2014,NatGas,477923.0
Wisconsin,2014,LPG,36344.0
Wyoming,2010,Biomass,3330.0
Wyoming,2010,Coal,484239.0
Wyoming,2010,Elec,58391.0
Wyoming,2010,FossFuel,805265.0
Wyoming,2010,Geo,598.0
Wyoming,2010,Hydro,9989.0
Wyoming,2010,NatGas,154759.0
Wyoming,2010,LPG,5226.0
Wyoming,2011,Biomass,3974.0
Wyoming,2011,Coal,467671.0
Wyoming,2011,Elec,59429.0
Wyoming,2011,FossFuel,797726.0
Wyoming,2011,Geo,670.0
Wyoming,2011,Hydro,11890.0
Wyoming,2011,NatGas,161776.0
Wyoming,2011,LPG,5481.0
Wyoming,2012,Biomass,4165.0
Wyoming,2012,Coal,490128.0
Wyoming,2012,Elec,57906.0
Wyoming,2012,FossFuel,821266.0
Wyoming,2012,Geo,663.0
Wyoming,2012,Hydro,8502.0
Wyoming,2012,NatGas,158546.0
Wyoming,2012,LPG,4817.0
Wyoming,2013,Biomass,4694.0
Wyoming,2013,Coal,520699.0
Wyoming,2013,Elec,58187.0
Wyoming,2013,FossFuel,839683.0
Wyoming,2013,Geo,663.0
Wyoming,2013,Hydro,6782.0
Wyoming,2013,NatGas,155960.0
Wyoming,2013,LPG,5113.0
Wyoming,2014,Biomass,4566.0
Wyoming,2014,Coal,489300.0
Wyoming,2014,Elec,58461.0
Wyoming,2014,FossFuel,803967.0
Wyoming,2014,Geo,663.0
Wyoming,2014,Hydro,8261.0
Wyoming,2014,NatGas,141763.0
Wyoming,2014,LPG,5442.0
District of Columbia,2010,Biomass,1027.0
District of Columbia,2010,Coal,71.0
District of Columbia,2010,Elec,40524.0
District of Columbia,2010,FossFuel,58155.0
District of Columbia,2010,Geo,6.0
District of Columbia,2010,Hydro,0.0
District of Columbia,2010,NatGas,33717.0
District of Columbia,2010,LPG,21.0
District of Columbia,2011,Biomass,1028.0
District of Columbia,2011,Coal,48.0
District of Columbia,2011,Elec,39450.0
District of Columbia,2011,FossFuel,55887.0
District of Columbia,2011,Geo,59.0
District of Columbia,2011,Hydro,0.0
District of Columbia,2011,NatGas,33389.0
District of Columbia,2011,LPG,18.0
District of Columbia,2012,Biomass,819.0
District of Columbia,2012,Coal,77.0
District of Columbia,2012,Elec,38415.0
District of Columbia,2012,FossFuel,49025.0
District of Columbia,2012,Geo,22.0
District of Columbia,2012,Hydro,0.0
District of Columbia,2012,NatGas,29389.0
District of Columbia,2012,LPG,27.0
District of Columbia,2013,Biomass,855.0
District of Columbia,2013,Coal,4.0
District of Columbia,2013,Elec,37824.0
District of Columbia,2013,FossFuel,53357.0
District of Columbia,2013,Geo,22.0
District of Columbia,2013,Hydro,0.0
District of Columbia,2013,NatGas,34315.0
District of Columbia,2013,LPG,25.0
District of Columbia,2014,Biomass,920.0
District of Columbia,2014,Coal,48.0
District of Columbia,2014,Elec,38193.0
District of Columbia,2014,FossFuel,55217.0
District of Columbia,2014,Geo,22.0
District of Columbia,2014,Hydro,0.0
District of Columbia,2014,NatGas,35316.0
District of Columbia,2014,LPG,24.0
United States,2010,Biomass,4235786.0
United States,2010,Coal,20828382.0
United States,2010,Elec,12811519.0
United States,2010,FossFuel,80891321.0
United States,2010,Geo,207979.0
United States,2010,Hydro,2538541.0
United States,2010,NatGas,24633507.0
United States,2010,LPG,2820984.0
United States,2011,Biomass,4290667.0
United States,2011,Coal,19663856.0
United States,2011,Elec,12794475.0
United States,2011,FossFuel,79487114.0
United States,2011,Geo,212311.0
United States,2011,Hydro,3102852.0
United States,2011,NatGas,25014983.0
United States,2011,LPG,2838955.0
United States,2012,Biomass,4249844.0
United States,2012,Coal,17380923.0
United States,2012,Elec,12606145.0
United States,2012,FossFuel,77530807.0
United States,2012,Geo,211592.0
United States,2012,Hydro,2628702.0
United States,2012,NatGas,26138351.0
United States,2012,LPG,2911810.0
United States,2013,Biomass,4464695.0
United States,2013,Coal,18038771.0
United States,2013,Elec,12709249.0
United States,2013,FossFuel,79551830.0
United States,2013,Geo,214006.0
United States,2013,Hydro,2562382.0
United States,2013,NatGas,26858134.0
United States,2013,LPG,3166737.0
United States,2014,Biomass,4611638.0
United States,2014,Coal,17996577.0
United States,2014,Elec,12845157.0
United States,2014,FossFuel,80425776.0
United States,2014,Geo,214490.0
United States,2014,Hydro,2466577.0
United States,2014,NatGas,27513198.0
United States,2014,LPG,3090053.0
