date,month,year,timeofday,country,state,type,duration
19248,11,2000,afternoon,us,ok,circle,180
19248,11,2000,afternoon,us,fl,cylinder,600
19248,11,2000,afternoon,us,or,light,1500
19248,11,2000,afternoon,us,or,circle,180
19248,11,2000,afternoon,us,ma,disk,300
19248,11,2000,afternoon,us,ca,light,15
19248,11,2000,night,us,in,other,120
19248,11,2000,night,us,il,light,45
19613,11,2001,night,us,ny,light,10
19613,11,2001,night,us,co,other,6
19613,11,2001,afternoon,us,va,disk,900
19613,11,2001,afternoon,us,nc,triangle,240
19613,11,2001,night,us,co,unknown,0.1
19613,11,2001,night,us,ny,triangle,120
19613,11,2001,night,us,in,light,14400
19613,11,2001,night,us,ny,cigar,5
19613,11,2001,night,gb,,light,1800
19978,11,2002,afternoon,us,tn,other,30
19978,11,2002,afternoon,us,pa,disk,30
19978,11,2002,afternoon,us,wa,fireball,5
19978,11,2002,afternoon,gb,,formation,300
19978,11,2002,night,us,ca,circle,180
19978,11,2002,night,us,ca,light,60
19978,11,2002,night,us,wi,triangle,180
20343,11,2003,night,us,mi,light,180
20343,11,2003,afternoon,us,ga,teardrop,1800
20343,11,2003,afternoon,us,ca,unknown,30
20343,11,2003,afternoon,us,al,other,120
20343,11,2003,afternoon,us,fl,disk,900
20343,11,2003,night,us,il,diamond,60
20343,11,2003,night,us,pa,triangle,30
20343,11,2003,night,us,fl,other,5
20343,11,2003,night,us,ma,triangle,120
20343,11,2003,night,us,mi,changing,180
20343,11,2003,night,us,wi,sphere,2
20343,11,2003,night,gb,,fireball,20
20343,11,2003,night,us,il,formation,7200
20343,11,2003,night,ca,sk,triangle,60
20709,11,2004,night,ca,qc,egg,600
20709,11,2004,night,au,,circle,10
20709,11,2004,afternoon,us,sd,light,300
20709,11,2004,night,us,tx,changing,300
20709,11,2004,night,us,tn,changing,60
20709,11,2004,night,us,oh,sphere,30
21074,11,2005,night,us,ca,light,30
21074,11,2005,morning,us,oh,light,120
21074,11,2005,morning,us,ky,egg,60
21074,11,2005,afternoon,us,ca,light,300
21074,11,2005,afternoon,us,fl,cylinder,180
21074,11,2005,afternoon,ca,on,sphere,60
21074,11,2005,afternoon,us,ny,light,900
21074,11,2005,afternoon,us,mn,unknown,2700
21074,11,2005,afternoon,us,la,triangle,420
21074,11,2005,afternoon,us,ny,other,720
21074,11,2005,night,us,fl,triangle,1.5
21074,11,2005,night,ca,qc,unknown,600
21074,11,2005,night,us,nj,disk,3
21074,11,2005,night,ca,on,chevron,10
21439,11,2006,night,us,va,cigar,3
21439,11,2006,night,ca,ab,unknown,120
21439,11,2006,night,us,tx,light,300
21439,11,2006,night,us,la,triangle,10
21439,11,2006,morning,us,tn,circle,60
21439,11,2006,night,us,ca,light,15
21439,11,2006,night,us,ca,circle,20
21439,11,2006,night,us,ca,diamond,15
21439,11,2006,night,us,ny,light,5
21439,11,2006,night,us,va,light,90
21439,11,2006,night,us,mi,triangle,300
21439,11,2006,night,us,pa,light,59
21804,11,2007,night,us,ma,light,600
21804,11,2007,night,us,tx,unknown,1800
21804,11,2007,afternoon,us,va,flash,5
21804,11,2007,afternoon,us,wa,other,100
21804,11,2007,afternoon,us,fl,light,10
21804,11,2007,afternoon,gb,,formation,300
21804,11,2007,night,us,ca,light,2
21804,11,2007,night,us,id,unknown,30
21804,11,2007,night,us,ca,cylinder,300
21804,11,2007,night,us,mt,sphere,15
21804,11,2007,night,us,ga,sphere,180
22170,11,2008,afternoon,us,tx,sphere,15
22170,11,2008,afternoon,us,az,triangle,60
22170,11,2008,night,us,tx,light,120
22170,11,2008,night,us,ca,light,300
22170,11,2008,night,us,or,light,1800
22535,11,2009,night,us,in,triangle,10
22535,11,2009,night,us,ga,circle,21600
22535,11,2009,afternoon,us,ca,disk,120
22535,11,2009,afternoon,us,wa,light,35
22535,11,2009,night,us,mi,light,120
22535,11,2009,night,us,pa,sphere,5
22535,11,2009,night,us,tx,other,300
22900,11,2010,night,us,ca,disk,600
22900,11,2010,afternoon,us,tn,egg,5
22900,11,2010,afternoon,us,ny,other,240
22900,11,2010,night,us,ca,other,120
22900,11,2010,night,us,ct,light,45
22900,11,2010,night,us,az,light,1800
22900,11,2010,night,ca,nf,flash,2
22900,11,2010,night,us,oh,light,1200
22900,11,2010,night,us,ca,other,420
22900,11,2010,night,us,sc,light,5
23265,11,2011,night,us,pa,triangle,20
23265,11,2011,night,us,wa,light,900
23265,11,2011,morning,us,oh,circle,4
23265,11,2011,morning,us,az,unknown,300
23265,11,2011,morning,us,tx,oval,20
23265,11,2011,afternoon,us,wa,unknown,120
23265,11,2011,afternoon,us,nc,oval,300
23265,11,2011,night,us,de,triangle,20
23265,11,2011,night,us,ak,circle,300
23265,11,2011,night,us,ca,triangle,1200
23265,11,2011,night,us,nc,light,480
23265,11,2011,night,us,md,other,21600
23265,11,2011,night,us,mn,formation,20
23265,11,2011,night,us,in,cylinder,300
23265,11,2011,night,us,ct,light,240
23265,11,2011,night,us,ar,disk,60
23265,11,2011,night,us,ny,circle,900
23631,11,2012,night,us,in,sphere,60
23631,11,2012,night,us,tx,other,4
23631,11,2012,night,ca,ab,disk,9
23631,11,2012,night,us,oh,sphere,4
23631,11,2012,night,us,wa,unknown,20
23631,11,2012,night,us,ca,triangle,3
23631,11,2012,morning,us,ga,fireball,60
23631,11,2012,afternoon,us,ne,disk,30
23631,11,2012,afternoon,us,va,cylinder,30
23631,11,2012,afternoon,us,ca,fireball,180
23631,11,2012,afternoon,us,ca,formation,120
23631,11,2012,afternoon,us,co,triangle,120
23631,11,2012,night,gb,,circle,60
23631,11,2012,night,ca,on,rectangle,60
23631,11,2012,night,us,mt,unknown,900
23631,11,2012,night,us,mt,diamond,30
23631,11,2012,night,us,ks,formation,1800
23631,11,2012,night,us,va,triangle,30
23631,11,2012,night,us,nv,unknown,3600
23631,11,2012,night,us,oh,circle,120
23631,11,2012,night,us,nj,circle,600
23631,11,2012,night,us,fl,unknown,20
23631,11,2012,night,us,ca,chevron,20
23631,11,2012,night,us,mo,cigar,20
23631,11,2012,night,us,nc,sphere,120
23631,11,2012,night,us,mi,cross,300
23996,11,2013,night,ca,qc,diamond,180
23996,11,2013,night,us,mo,triangle,4
23996,11,2013,afternoon,us,wa,oval,900
23996,11,2013,afternoon,ca,ab,light,3600
23996,11,2013,afternoon,us,az,light,10800
23996,11,2013,afternoon,us,va,light,300
23996,11,2013,afternoon,us,id,fireball,900
23996,11,2013,afternoon,us,in,disk,960
23996,11,2013,night,us,az,light,120
23996,11,2013,night,us,fl,light,3600
23996,11,2013,night,us,ma,teardrop,300
23996,11,2013,night,us,az,sphere,900
23996,11,2013,night,us,fl,light,180
23996,11,2013,night,us,fl,light,240
23996,11,2013,night,us,wi,triangle,7200
23996,11,2013,night,us,wi,light,60
23996,11,2013,night,au,,unknown,900
2436,11,1954,afternoon,us,co,fireball,10
5358,11,1962,afternoon,us,fl,cigar,300
5723,11,1963,night,us,nj,unknown,180
6454,11,1965,night,us,ma,cigar,1200
6819,11,1966,afternoon,us,fl,unknown,14400
7550,11,1968,night,us,ok,flash,15
7915,11,1969,morning,us,ca,unknown,10
7915,11,1969,night,us,ak,formation,240
7915,11,1969,night,us,ca,light,120
7915,11,1969,night,us,ca,circle,300
8280,11,1970,night,us,ny,unknown,1800
9011,11,1972,night,us,ok,light,3600
9011,11,1972,morning,us,ca,light,600
9011,11,1972,night,us,ca,unknown,30
9011,11,1972,night,us,ga,circle,120
9376,11,1973,night,us,ny,unknown,180
9741,11,1974,night,us,tn,light,300
9447,1,1974,night,gb,,sphere,900
9741,11,1974,night,us,tx,light,2700
9741,11,1974,night,us,ia,light,600
9741,11,1974,night,us,pa,unknown,7200
10106,11,1975,night,us,ca,flash,45
10106,11,1975,afternoon,us,ms,oval,20
10106,11,1975,night,us,sc,circle,600
10472,11,1976,night,us,de,disk,120
10177,1,1976,night,us,ak,unknown,600
10837,11,1977,night,us,mo,unknown,180
11202,11,1978,night,us,wv,unknown,300
11202,11,1978,morning,us,in,other,900
11202,11,1978,morning,us,ca,disk,900
11202,11,1978,afternoon,us,tx,chevron,120
11202,11,1978,night,us,ny,light,10
11567,11,1979,afternoon,us,wi,formation,300
11567,11,1979,afternoon,us,ct,light,120
11567,11,1979,night,us,tx,triangle,60
11933,11,1980,night,us,in,oval,7200
11638,1,1980,night,us,ks,cigar,360
12298,11,1981,night,us,ne,sphere,300
12663,11,1982,night,us,tx,egg,600
12663,11,1982,morning,us,me,changing,300
12663,11,1982,night,us,ca,sphere,7
13028,11,1983,night,us,ca,disk,60
13028,11,1983,night,us,nc,light,600
13028,11,1983,night,us,ny,triangle,900
13394,11,1984,afternoon,us,tx,disk,300
14124,11,1986,night,gb,,light,900
14124,11,1986,night,us,wv,oval,900
14489,11,1987,night,us,nc,light,600
14489,11,1987,night,us,fl,cylinder,60
14489,11,1987,night,us,co,oval,10
14855,11,1988,night,us,or,cylinder,45
15220,11,1989,night,us,ct,triangle,600
14926,1,1989,night,gb,,rectangle,60
15291,1,1990,night,us,in,oval,600
15585,11,1990,night,us,mi,light,180
15585,11,1990,night,us,ma,light,20
15950,11,1991,night,us,mi,triangle,7200
15950,11,1991,morning,us,mi,triangle,300
15950,11,1991,night,us,ga,disk,180
16021,1,1992,night,gb,,other,600
16681,11,1993,night,gb,,cigar,600
16681,11,1993,night,us,ca,triangle,1200
16681,11,1993,night,us,sc,circle,120
16681,11,1993,night,us,nm,cigar,600
17046,11,1994,night,us,tn,triangle,600
17046,11,1994,night,us,mi,unknown,180
17046,11,1994,night,us,ca,disk,600
17411,11,1995,night,us,wa,unknown,2
17411,11,1995,night,us,ca,light,18000
17411,11,1995,night,us,ma,circle,30
17411,11,1995,night,us,ma,light,120
17411,11,1995,night,us,ca,triangle,1800
17411,11,1995,afternoon,us,ca,unknown,60
17411,11,1995,night,us,pa,sphere,120
17411,11,1995,night,us,wa,unknown,1800
17411,11,1995,night,us,ca,other,900
17411,11,1995,night,us,al,triangle,30
17411,11,1995,night,us,tx,sphere,2
17777,11,1996,afternoon,us,ar,cylinder,300
17482,1,1996,afternoon,us,wa,unknown,4
17777,11,1996,night,us,ma,triangle,40
17777,11,1996,night,us,oh,other,20
17777,11,1996,night,us,wa,circle,2
18142,11,1997,night,us,wi,unknown,1800
18142,11,1997,night,us,ma,triangle,600
17848,1,1997,night,us,mn,pyramid,120
18142,11,1997,morning,us,ga,light,60
18142,11,1997,afternoon,us,ca,other,30
18142,11,1997,afternoon,us,mo,fireball,120
18142,11,1997,night,us,ca,formation,30
17848,1,1997,night,us,tx,circle,2700
18142,11,1997,night,us,ca,light,5
18142,11,1997,night,us,ny,light,300
17848,1,1997,night,au,,circle,3600
18507,11,1998,night,us,mi,fireball,60
18213,1,1998,night,us,co,fireball,15
18507,11,1998,night,us,mi,fireball,60
18507,11,1998,night,us,tn,other,240
18213,1,1998,morning,us,nj,light,180
18507,11,1998,morning,us,in,cylinder,5
18507,11,1998,afternoon,us,az,cross,5
18507,11,1998,afternoon,us,wv,triangle,300
18213,1,1998,night,us,nv,disk,480
18507,11,1998,night,us,va,triangle,1200
18507,11,1998,night,us,co,fireball,2
18507,11,1998,night,us,wi,light,600
18872,11,1999,night,us,or,other,180
18578,1,1999,night,us,mn,circle,120
18872,11,1999,night,us,or,oval,7200
18872,11,1999,night,us,nv,oval,10
18578,1,1999,night,us,ca,fireball,3
18872,11,1999,morning,us,in,triangle,4
18578,1,1999,morning,us,or,cylinder,120
18872,11,1999,afternoon,us,ny,cigar,7
18578,1,1999,afternoon,us,ca,fireball,5
18872,11,1999,afternoon,us,ca,egg,600
18578,1,1999,afternoon,us,ca,sphere,5
18872,11,1999,afternoon,us,tx,light,3600
18872,11,1999,night,us,tx,changing,10
18872,11,1999,night,us,ca,triangle,17
18578,1,1999,night,us,mo,egg,180
18872,11,1999,night,us,mi,disk,1200
18872,11,1999,night,us,mi,triangle,600
18872,11,1999,night,us,la,cylinder,600
19238,11,2000,night,us,tx,disk,30
18943,1,2000,night,us,il,triangle,600
19238,11,2000,night,us,ny,egg,180
18943,1,2000,morning,us,ks,unknown,5
19238,11,2000,afternoon,us,mo,other,30
19238,11,2000,afternoon,us,ca,triangle,5
19238,11,2000,night,ca,on,circle,600
19238,11,2000,night,us,nj,light,360
19238,11,2000,night,us,sd,other,60
18943,1,2000,night,us,co,fireball,4
18943,1,2000,night,us,ca,oval,120
19238,11,2000,night,us,ca,diamond,3600
19309,1,2001,night,us,wi,circle,1200
19603,11,2001,night,us,mo,unknown,300
19603,11,2001,night,us,nh,sphere,10
19603,11,2001,night,ca,bc,other,10
19603,11,2001,night,us,fl,other,10
19603,11,2001,morning,us,va,diamond,3
19603,11,2001,afternoon,gb,,oval,600
19603,11,2001,afternoon,us,tx,oval,900
19309,1,2001,afternoon,gb,,changing,360
19603,11,2001,night,us,ny,light,2400
19309,1,2001,night,gb,,light,120
19309,1,2001,night,us,co,fireball,30
19309,1,2001,night,us,co,fireball,4
19309,1,2001,night,us,il,other,3
19603,11,2001,night,us,md,cigar,180
19603,11,2001,night,us,wv,unknown,60
19603,11,2001,night,us,wv,unknown,60
19603,11,2001,night,us,ny,triangle,15
19309,1,2001,night,us,il,light,900
19309,1,2001,night,us,il,circle,2100
19309,1,2001,night,us,il,formation,20
19309,1,2001,night,us,il,light,2100
19309,1,2001,night,us,il,light,2100
19309,1,2001,night,us,il,sphere,1200
19309,1,2001,night,us,il,light,1500
19309,1,2001,night,us,il,light,600
19309,1,2001,night,us,il,circle,1200
19309,1,2001,night,us,il,circle,1305
19309,1,2001,night,us,il,circle,1800
19309,1,2001,night,us,il,light,1200
19309,1,2001,night,us,il,light,900
19309,1,2001,night,us,co,fireball,5
19309,1,2001,night,us,il,fireball,600
19309,1,2001,night,us,il,light,1200
19309,1,2001,night,us,il,light,900
19309,1,2001,night,us,co,circle,60
19309,1,2001,night,us,co,disk,2
19309,1,2001,night,us,wy,fireball,1.5
19309,1,2001,night,us,nm,fireball,4
19309,1,2001,night,us,co,fireball,5
19309,1,2001,night,us,mt,fireball,2
19309,1,2001,night,us,co,fireball,5
19603,11,2001,night,us,ks,sphere,4
19309,1,2001,night,us,ks,fireball,2
19309,1,2001,night,us,co,cylinder,4
19603,11,2001,night,us,ca,circle,180
19309,1,2001,night,us,il,light,600
19309,1,2001,night,us,co,light,2
19309,1,2001,night,us,il,other,120
19603,11,2001,night,us,fl,triangle,300
19309,1,2001,night,us,co,cylinder,4
19968,11,2002,night,us,tx,other,15
19968,11,2002,night,us,az,triangle,300
19968,11,2002,night,us,pa,diamond,120
19968,11,2002,night,au,,triangle,600
19674,1,2002,night,us,ca,changing,7200
19674,1,2002,night,us,mo,teardrop,20
19968,11,2002,morning,us,mi,other,300
19674,1,2002,morning,us,pa,unknown,1500
19968,11,2002,morning,us,mo,other,10
19968,11,2002,afternoon,us,ca,circle,900
19674,1,2002,afternoon,us,ok,oval,5
19968,11,2002,afternoon,ca,ab,sphere,120
19968,11,2002,afternoon,us,ia,light,900
19968,11,2002,afternoon,us,ia,light,600
19968,11,2002,afternoon,us,nv,disk,600
19674,1,2002,afternoon,us,fl,light,3600
19674,1,2002,night,ca,on,other,60
19968,11,2002,night,us,nc,chevron,10
19968,11,2002,night,us,nh,sphere,5
19674,1,2002,night,ca,on,disk,300
19968,11,2002,night,us,il,triangle,300
19674,1,2002,night,us,ca,diamond,1200
19968,11,2002,night,us,wa,circle,1200
19968,11,2002,night,us,az,fireball,15
19968,11,2002,night,us,md,triangle,60
19968,11,2002,night,us,nv,changing,180
19674,1,2002,night,us,tx,rectangle,36
19968,11,2002,night,us,az,formation,1
19968,11,2002,night,us,va,chevron,10
19968,11,2002,night,us,pr,triangle,30
19968,11,2002,night,us,ma,diamond,3300
19968,11,2002,night,au,,rectangle,90
20333,11,2003,night,us,wy,fireball,5
20333,11,2003,night,us,az,circle,120
20039,1,2003,night,us,ok,flash,60
20333,11,2003,night,us,ca,circle,300
20333,11,2003,morning,us,co,unknown,600
20333,11,2003,morning,us,mi,oval,15
20333,11,2003,afternoon,us,fl,cylinder,30
20039,1,2003,afternoon,us,fl,other,300
20333,11,2003,afternoon,ca,on,sphere,20
20333,11,2003,afternoon,us,or,sphere,60
20333,11,2003,afternoon,us,il,sphere,300
20333,11,2003,night,us,hi,sphere,15
20333,11,2003,night,us,al,light,1800
20333,11,2003,night,us,ca,light,30
20333,11,2003,night,us,fl,formation,60
20039,1,2003,night,au,,unknown,0.5
20333,11,2003,night,us,pa,circle,600
20333,11,2003,night,us,ca,oval,3600
20333,11,2003,night,us,ca,diamond,40
20699,11,2004,night,au,,egg,600
20404,1,2004,night,us,md,egg,120
20699,11,2004,night,us,wi,cigar,300
20699,11,2004,night,us,oh,triangle,2400
20699,11,2004,night,us,ky,disk,180
20404,1,2004,morning,us,md,circle,60
20404,1,2004,morning,us,tn,light,30
20699,11,2004,morning,us,ca,cylinder,30
20404,1,2004,afternoon,us,wa,oval,20
20699,11,2004,afternoon,us,ca,sphere,40
20404,1,2004,afternoon,us,ga,unknown,20
20699,11,2004,night,us,va,unknown,420
20699,11,2004,night,us,ca,light,60
20699,11,2004,night,us,ca,other,60
20404,1,2004,night,us,ak,light,900
20699,11,2004,night,us,nc,triangle,600
20699,11,2004,night,us,wv,unknown,5
20404,1,2004,night,us,wa,triangle,600
20404,1,2004,night,us,ny,light,300
21064,11,2005,night,us,la,sphere,300
21064,11,2005,night,us,ak,unknown,12600
21064,11,2005,night,us,fl,circle,4
20770,1,2005,night,us,tx,disk,120
20770,1,2005,night,us,wi,flash,360
21064,11,2005,morning,us,mi,fireball,10
21064,11,2005,morning,us,ct,oval,3
20770,1,2005,afternoon,us,md,other,120
21064,11,2005,afternoon,us,az,light,60
21064,11,2005,afternoon,us,nj,triangle,6
21064,11,2005,afternoon,us,ca,fireball,30
20770,1,2005,afternoon,ca,ab,other,600
21064,11,2005,afternoon,us,nh,other,15
21064,11,2005,afternoon,us,ca,light,5
21064,11,2005,afternoon,us,il,light,30
20770,1,2005,afternoon,us,or,light,10
21064,11,2005,night,us,mo,fireball,15
21064,11,2005,night,us,mo,unknown,4
21064,11,2005,night,us,pa,other,20
20770,1,2005,night,us,ca,chevron,30
20770,1,2005,night,us,ca,light,600
21064,11,2005,night,gb,,circle,10
21064,11,2005,night,us,ri,light,180
21064,11,2005,night,us,il,triangle,3600
21429,11,2006,night,us,ca,sphere,15
21429,11,2006,night,us,ga,oval,10
21135,1,2006,night,us,nj,cone,60
21429,11,2006,morning,ca,on,changing,900
21429,11,2006,morning,us,fl,disk,2
21429,11,2006,afternoon,us,wa,other,600
21429,11,2006,afternoon,us,ca,light,600
21429,11,2006,afternoon,us,wa,triangle,60
21429,11,2006,night,us,nc,unknown,15
21429,11,2006,night,us,mi,triangle,180
21429,11,2006,night,us,tx,cigar,2
21429,11,2006,night,us,la,circle,60
21429,11,2006,night,us,wv,light,60
21429,11,2006,night,us,tx,rectangle,120
21135,1,2006,night,us,wv,triangle,300
21794,11,2007,night,us,ma,light,1800
21794,11,2007,night,us,de,light,5
21500,1,2007,morning,us,il,triangle,10
21500,1,2007,morning,us,pa,cigar,120
21794,11,2007,morning,us,mo,disk,5
21794,11,2007,morning,us,mo,disk,5
21794,11,2007,morning,us,la,rectangle,300
21794,11,2007,afternoon,us,ma,disk,180
21500,1,2007,afternoon,us,ks,oval,4
21794,11,2007,night,us,co,other,4
21794,11,2007,night,us,nc,light,8
21500,1,2007,night,us,or,sphere,3600
21794,11,2007,night,us,ca,changing,480
21794,11,2007,night,us,fl,light,10
21794,11,2007,night,us,ca,disk,180
21500,1,2007,night,us,ca,disk,600
21794,11,2007,night,us,ca,disk,180
21794,11,2007,night,us,ca,circle,60
21794,11,2007,night,us,ky,triangle,600
21794,11,2007,night,us,ky,triangle,600
21794,11,2007,night,us,ky,triangle,600
21794,11,2007,night,us,nm,oval,300
21794,11,2007,night,us,mo,flash,21600
21500,1,2007,night,us,mo,unknown,60
21794,11,2007,night,ca,nb,fireball,5
21794,11,2007,night,us,il,changing,5
21794,11,2007,night,us,nc,circle,2
22160,11,2008,night,us,mi,light,30
22160,11,2008,night,us,ks,egg,10
22160,11,2008,night,us,tn,oval,12
21865,1,2008,night,us,wa,light,2700
22160,11,2008,night,us,mi,unknown,2100
22160,11,2008,night,us,ga,oval,3600
22160,11,2008,night,us,va,oval,180
22160,11,2008,night,us,ga,light,180
21865,1,2008,morning,us,ny,formation,60
21865,1,2008,morning,us,az,oval,3600
22160,11,2008,morning,us,ne,cigar,30
22160,11,2008,afternoon,us,la,unknown,2
22160,11,2008,afternoon,us,tx,circle,2700
22160,11,2008,night,us,tn,light,300
22160,11,2008,night,us,ny,sphere,5
22160,11,2008,night,us,wi,light,5
22160,11,2008,night,us,nc,flash,2
21865,1,2008,night,us,tx,triangle,5
22160,11,2008,night,us,ky,light,7200
22160,11,2008,night,us,tn,formation,1800
22160,11,2008,night,us,ut,triangle,1920
22160,11,2008,night,us,ca,oval,1200
22160,11,2008,night,gb,,circle,240
22160,11,2008,night,us,tn,light,60
22160,11,2008,night,us,ca,disk,120
22160,11,2008,night,us,tn,rectangle,140
22160,11,2008,night,us,fl,triangle,420
21865,1,2008,night,gb,,light,120
21865,1,2008,night,us,fl,triangle,8
22160,11,2008,night,us,ca,sphere,120
22231,1,2009,night,us,ca,oval,3600
22231,1,2009,night,us,ca,fireball,120
22525,11,2009,night,us,ca,changing,2700
22231,1,2009,morning,us,de,circle,2700
22525,11,2009,afternoon,us,ia,sphere,1800
22525,11,2009,afternoon,us,sc,rectangle,900
22525,11,2009,afternoon,us,in,oval,120
22525,11,2009,afternoon,us,ca,triangle,3
22525,11,2009,afternoon,us,va,triangle,90
22231,1,2009,night,us,fl,other,120
22525,11,2009,night,us,tx,unknown,30
22231,1,2009,night,us,or,light,900
22231,1,2009,night,ca,bc,light,180
22525,11,2009,night,us,tx,light,3
22231,1,2009,night,us,hi,light,900
22525,11,2009,night,us,in,disk,600
22525,11,2009,night,us,fl,triangle,300
22525,11,2009,night,us,ca,light,30
22525,11,2009,night,us,nj,triangle,10
22890,11,2010,night,us,ny,light,300
22596,1,2010,night,us,fl,other,60
22596,1,2010,night,us,fl,fireball,15
22890,11,2010,night,us,az,diamond,300
22596,1,2010,night,au,,light,45
22890,11,2010,morning,us,oh,circle,60
22890,11,2010,morning,us,tx,other,300
22890,11,2010,morning,us,ca,sphere,300
22890,11,2010,afternoon,us,az,other,20
22890,11,2010,afternoon,us,ny,cylinder,60
22890,11,2010,night,ca,on,light,10
22890,11,2010,night,us,ca,formation,180
22890,11,2010,night,us,az,circle,60
22890,11,2010,night,us,ca,light,600
22596,1,2010,night,us,mo,triangle,10
22890,11,2010,night,us,md,light,5
22890,11,2010,night,us,ga,chevron,30
22596,1,2010,night,au,,light,120
22596,1,2010,night,us,ky,other,300
22596,1,2010,night,ca,on,triangle,300
23255,11,2011,night,us,ma,other,180
22961,1,2011,night,us,nc,unknown,5
22961,1,2011,night,us,ca,unknown,30
23255,11,2011,night,us,ca,light,120
23255,11,2011,night,us,oh,other,180
23255,11,2011,night,us,oh,light,1800
23255,11,2011,night,us,co,diamond,1800
23255,11,2011,night,us,il,disk,3600
22961,1,2011,night,ca,bc,oval,600
22961,1,2011,night,us,pa,fireball,10
22961,1,2011,morning,us,fl,triangle,3600
23255,11,2011,morning,us,tx,disk,60
23255,11,2011,morning,us,tx,sphere,60
23255,11,2011,afternoon,us,sc,light,120
23255,11,2011,afternoon,ca,on,cylinder,30
23255,11,2011,afternoon,us,oh,light,15
22961,1,2011,afternoon,us,ny,unknown,300
22961,1,2011,afternoon,us,ny,unknown,300
23255,11,2011,night,us,me,fireball,180
23255,11,2011,night,us,il,light,25
22961,1,2011,night,us,vt,triangle,300
23255,11,2011,night,us,ny,diamond,600
23255,11,2011,night,us,ok,fireball,120
23255,11,2011,night,us,ny,sphere,480
22961,1,2011,night,us,ms,flash,1
23255,11,2011,night,us,la,circle,36000
23255,11,2011,night,us,nc,fireball,30
22961,1,2011,night,us,ms,light,600
23255,11,2011,night,us,wi,light,300
22961,1,2011,night,us,ms,fireball,4
23255,11,2011,night,us,il,light,30
23255,11,2011,night,us,ny,triangle,300
23255,11,2011,night,us,mi,light,2
23255,11,2011,night,us,tx,light,15
22961,1,2011,night,us,pa,changing,1200
23621,11,2012,night,us,ca,light,60
23326,1,2012,night,us,ct,rectangle,60
23621,11,2012,night,us,de,triangle,4
23621,11,2012,morning,us,ne,disk,8
23326,1,2012,morning,us,ca,formation,300
23326,1,2012,morning,ca,ab,unknown,1200
23326,1,2012,afternoon,us,tx,disk,480
23621,11,2012,afternoon,us,co,cone,7200
23621,11,2012,afternoon,us,nc,unknown,1800
23326,1,2012,afternoon,us,il,unknown,180
23326,1,2012,afternoon,us,wa,unknown,600
23326,1,2012,afternoon,us,ct,light,1800
23326,1,2012,afternoon,us,pa,oval,1800
23326,1,2012,afternoon,us,ny,formation,10
23326,1,2012,afternoon,us,ny,formation,10
23326,1,2012,afternoon,us,ca,unknown,300
23621,11,2012,night,us,ri,light,900
23326,1,2012,night,us,ca,disk,300
23621,11,2012,night,us,ks,light,70
23621,11,2012,night,us,ok,circle,25
23621,11,2012,night,us,me,light,600
23621,11,2012,night,us,me,light,600
23326,1,2012,night,us,mo,fireball,240
23326,1,2012,night,us,ca,triangle,120
23621,11,2012,night,us,il,formation,300
23621,11,2012,night,us,me,circle,420
23326,1,2012,night,us,ca,circle,300
23621,11,2012,night,us,ne,rectangle,300
23621,11,2012,night,us,mn,circle,1500
23621,11,2012,night,us,wa,light,120
23621,11,2012,night,us,wa,triangle,900
23326,1,2012,night,us,ga,light,2700
23621,11,2012,night,us,al,triangle,120
23326,1,2012,night,us,tx,oval,1800
23326,1,2012,night,us,co,light,3
23326,1,2012,night,us,la,formation,1200
23326,1,2012,night,us,ny,fireball,300
23326,1,2012,night,us,ny,fireball,120
23326,1,2012,night,us,ny,unknown,240
23621,11,2012,night,gb,,sphere,300
23326,1,2012,night,us,wa,formation,120
23326,1,2012,night,us,ga,diamond,600
23326,1,2012,night,us,wa,light,8
23621,11,2012,night,us,ga,fireball,60
23986,11,2013,night,us,fl,fireball,600
23986,11,2013,night,us,ok,formation,5
23986,11,2013,night,us,oh,flash,90
23986,11,2013,night,us,hi,fireball,120
23986,11,2013,morning,us,pa,light,180
23986,11,2013,morning,us,mi,light,10
23692,1,2013,morning,us,nc,sphere,120
23986,11,2013,morning,us,ca,other,9000
23986,11,2013,afternoon,au,,oval,60
23986,11,2013,afternoon,us,wa,circle,3600
23986,11,2013,afternoon,us,ms,light,3600
23692,1,2013,afternoon,us,fl,unknown,1800
23986,11,2013,afternoon,us,mt,fireball,5
23986,11,2013,night,us,oh,fireball,180
23986,11,2013,night,us,va,sphere,2580
23986,11,2013,night,us,oh,fireball,900
23986,11,2013,night,us,pa,formation,120
23986,11,2013,night,us,oh,circle,120
23986,11,2013,night,us,oh,formation,20
23986,11,2013,night,us,oh,fireball,600
23986,11,2013,night,us,ca,sphere,600
23986,11,2013,night,us,ca,egg,3600
23986,11,2013,night,us,ca,other,360
23986,11,2013,night,us,ct,formation,7
23692,1,2013,night,us,or,other,10800
23986,11,2013,night,us,fl,fireball,300
23986,11,2013,night,us,mt,formation,30
23986,11,2013,night,us,ga,egg,3600
23986,11,2013,night,us,nm,light,3600
23986,11,2013,night,us,tn,egg,1500
23986,11,2013,night,us,nc,circle,2700
23692,1,2013,night,au,,disk,10
23986,11,2013,night,us,ny,fireball,60
23692,1,2013,night,us,fl,light,300
23692,1,2013,night,us,fl,fireball,10
23986,11,2013,night,us,ny,circle,300
23986,11,2013,night,us,wa,light,300
23986,11,2013,night,us,va,light,2
23986,11,2013,night,us,pa,light,1200
